product_name,img_link,tags
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",https://m.media-amazon.com/images/I/41BDYVKRmWL._SX300_SY300_QL70_ML2_.jpg,ptron newli launch forc bluetooth call smartwatch full touch display real heart rate monitor watch face day runtim health fit tracker waterproof black electron wearabletechnolog smartwatch bluetooth call smartwatch make receiv phone call directli use forc inch nit color screen full touch display capacit touch support tap swipe band width centimet water resist depth meter health fit tracker realtim heart rate check blood oxygen sleep monitor sedentari alert sport fit track step count calori burnt distanc travel sport mode smart featur smart notif wrist listen music watch camera remot control rais wake display weather info find watch stopwatch alarm voic assist support custom watch face match style lightweight metal case skin friendli flexibl strap day runtim day standbi dust dirt waterproof changeabl silicon strap built mic loudspeak vibrat alert bluetooth mtr wireless rang use ptron fit app compat android io charg time year warranti download instal ptron fit app playstor appstor turn bluetooth phone bind smartwatch app enabl function like messag push wrist sens disturb etc clasp type tang buckl includ compon smartwatch charg cabl user guid card human interfac input touch screen connect technolog usb
Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational(Black),https://m.media-amazon.com/images/I/31zFmy89TOL._SX300_SY300_QL70_ML2_.jpg,portron clamp x car vent mobil holder degre rotat black electron mobil accessori mobileaccessori automobileaccessori cradl clamp x patent univers mobil holder cradl hold smartphon inch car ac air vent weather design stand extrem weather condit hot cold design secur phone smooth bumpi road easi use simpli press button back open side mount fit size phone design drive safeti drive safe view direct googl map talk speaker phone flexibl yet stabl enjoy conveni degre rotat devic suit view want month manufactur warranti
"pTron Volta Dual Port 12W Smart USB Charger Adapter, Multi-Layer Protection, Made in India, BIS Certified, Fast Charging Power Adaptor Without Cable for All iOS & Android Devices (Black)",https://m.media-amazon.com/images/I/31UUEYNOmCL._SX300_SY300_QL70_ML2_.jpg,ptron volta dual port smart usb charger adapt multi layer protect made india bi certifi fast charg power adaptor without cabl io android devic black electron mobil accessori mobileaccessori charger wallcharg made india fast charg wall adaptor usb travel wall charger port charg power compact lightweight ptron volta dual port usb charger allow charg home offic via usb cabl compat usb cabl use charger experi fast charg dual usb port volta charger come usb slot mean charg devic simultan hassl conveni practic applic multi layer chipset protect charger come multi layer chipset protect give protect short circuit voltag fire resist ab bodi wide compat input ac output dc max easili charg smartphon power bank wireless headphon etc month manufactur warranti date purchas
"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",https://m.media-amazon.com/images/I/416+IXsM9lL._SY300_SX300_.jpg,boat flash edit smart watch activ tracker multipl sport mode screen watch face sleep monitor gestur camera music control day batteri life lightn black electron wearabletechnolog smartwatch lcd display round dial sport complet capacit respons touch interfac effortless control health monitor featur watch help keep track heart rate blood oxygen level daili activ tracker record daili step taken calori burnt distanc cover batteri capac work time day charg time hour activ sport mode includ run walk cycl climb yoga basketbal footbal badminton skip swim load featur watch flash offer day use batteri life never miss fun day stand custom watch watch face match style everi day receiv import notif call text social media sedentari alert one place
"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",https://m.media-amazon.com/images/I/41Bj3iYflTL._SX300_SY300_QL70_ML2_.jpg,boat wave lite smartwatch inch hd display heart rate level monitor multipl watch face activ tracker multipl sport mode scarlet red electron wearabletechnolog smartwatch screen size inch hd full touch display nit bright bring everi detail life resolut get sharper color resolut brighten virtual world exponenti slim design ultra slim lightweight design watch ideal keep surf wave day sport mode track daili activ calori burnt step taken choos multipl sport mode includ walk run cycl climb yoga basketbal footbal mani googl fit appl health watch support googl appl fit seamlessli monitor health ip rate sweat freeli work dust sweat splash resist watch face custom style base watch face
"iQOO Z6 Pro 5G by vivo (Phantom Dusk, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",https://m.media-amazon.com/images/I/41XUW74HLlL._SX300_SY300_QL70_ML2_.jpg,iqoo pro vivo phantom dusk ram storag snapdragon flashcharg nit peak bright electron mobil accessori smartphon basicmobil smartphon snapdragon come octa core processor adopt process kryo architectur flashcharg liquid cool system intellig sens heat sourc adapt optim cool solut therebi effect cool phone reduc cpu temperatur degre surfac temperatur degre equip tripl camera system wide angl camera macro camera iqoo pro display provid immers visual experi true color contrast peak bright nit help provid right color tone map scene display offer refersh rate touch sampl rate smooth touch respons
"Samsung Galaxy M32 Prime Edition (Light Blue, 4GB RAM, 64GB)",https://m.media-amazon.com/images/I/41jna+YGP+L._SY300_SX300_.jpg,samsung galaxi prime edit light blue ram electron mobil accessori smartphon basicmobil smartphon segment best centimet inch super amol infin u cut display fhd resolut refresh rate nit high bright mode protect gorilla glass versatil quad camera setup f main camera ultra wide camera depth camera macro camera front camera monster mah batteri memori storag sim ram intern memori expand sim sim microsd android one ui oper system mediatek helio octa core processor lithium ion batteri year manufactur warranti devic month manufactur warranti box accessori includ batteri date purchas
"Redmi Note 11T 5G (Matte Black, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",https://m.media-amazon.com/images/I/41iec5VPMlL._SX300_SY300_QL70_ML2_.jpg,redmi note matt black ram rom dimens pro fast charg charger includ addit exchang offer get month youtub premium free electron mobil accessori smartphon basicmobil smartphon processor mediatek dimens octa core processor base process hyperengin clock speed display inch fhd dot display high refresh rate adapt refresh rate technolog touch sampl rate camera high resolut primari camera f ultra wide sensor mp front camera batteri batteri pro fast charg support memori storag ram intern storag headphon jack display type lcd oper system miui base android get month youtub premium free
"iQOO Z6 Pro 5G by vivo (Legion Sky, 6GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",https://m.media-amazon.com/images/I/41XtHlbmOHL._SX300_SY300_QL70_ML2_.jpg,iqoo pro vivo legion sky ram storag snapdragon flashcharg nit peak bright electron mobil accessori smartphon basicmobil smartphon snapdragon come octa core processor adopt process kryo architectur flashcharg liquid cool system intellig sens heat sourc adapt optim cool solut therebi effect cool phone reduc cpu temperatur degre surfac temperatur degre equip tripl camera system wide angl camera macro camera iqoo pro display provid immers visual experi true color contrast peak bright nit help provid right color tone map scene display offer refersh rate touch sampl rate smooth touch respons display type amol form factor bar human interfac input touch screen
"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",https://m.media-amazon.com/images/I/4121yWSVFmL._SX300_SY300_QL70_ML2_.jpg,redmi note horizon blue ram storag fhd amol display qualcomm snapdragon charger includ electron mobil accessori smartphon basicmobil smartphon display fhd amol display centimet inch aspect ratio camera mp quad rear camera ultra wide macro portrait len mp front camera batteri mah larg batteri pro fast charger box type c connect processor qualcomm snapdragon octa core processor clock speed memori storag sim ram uf storag expand dedic sd card slot dual sim nano nano dual standbi
"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Battery, 100 Sports Mode, Smartwatch for Men and Women - (Jet Black)",https://m.media-amazon.com/images/I/41u0PC4NajL._SX300_SY300_QL70_ML2_.jpg,nois puls max advanc bluetooth call smart watch tft nit bright smart dnd day batteri sport mode smartwatch men women jet black electron wearabletechnolog smartwatch massiv display see everyday data clearli brightest sun tft lcd sport nit bright highest screen bodi ratio bt call talk directli love one wrist manag call access favourit contact dial dial pad tru sync connect world smart way thank tru sync technolog ensur faster stabl connect low power consumpt smart dnd take break want get uninterrupt sleep time nois health suit get start fit journey whole rang well featur nois health suit sport mode support noisefit app manag day day life better noisefit app dispos cloud base watch face new day call new face choos cloud base watch face new look everi day
"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",https://m.media-amazon.com/images/I/41jk4zYjTsL._SX300_SY300_QL70_ML2_.jpg,boat usb type c usb male data cabl meter black comput accessori accessori peripher cabl accessori cabl usbcabl meter special revers type c usb male user friendli design help insert connector right way time data sync charg appl new macbook inch nexu nexu oneplu pixel c lumia lumia xl nokia chromebook googl pixel asu usb c devic support maximum fast charg speed data sync mbp aesthet design aluminium end high densiti boat premium nylon braid wrap around entir length tangl free cabl reinforc ad durabl one end normal usb type end usb type c
"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",https://m.media-amazon.com/images/I/4177nw8okbL._SX300_SY300_QL70_ML2_.jpg,duracel usb c lightn appl certifi mfi braid sync charg cabl iphon ipad ipod fast charg lightn cabl feet black comput accessori accessori peripher cabl accessori cabl usbcabl tangl free durabl tough braid sync charg cabl support io devic max output ensur fast stabl data transmiss mbp bend plug unplug test ensur cabl longer lifespan compat design work flawlessli mfi appl devic iphon imac ipad etc year warranti
